"classified_image_id","roundness","tailedness","blockiness","curviness","deviation_from_usno1","graded","image_id","image_name","usdaclass_name","axial_length","max_diameter","lw_ratio","weight_oz","user_id","user_role"
6224,70,13,5,1,26,True,224,"f54629a9a17d09891f4c35edb487f923.bmp","U.S. No. 1","3.97","2.28","1.55","4.4",13,"Student"
224,75,8,76,6,27,True,224,"f54629a9a17d09891f4c35edb487f923.bmp","U.S. No. 1","3.97","2.28","1.55","4.4",1,"Researcher"
22224,75,60,10,20,45,True,224,"f54629a9a17d09891f4c35edb487f923.bmp","U.S. No. 1","3.97","2.28","1.55","4.4",45,"Student"
10224,75,56,58,43,39,True,224,"f54629a9a17d09891f4c35edb487f923.bmp","U.S. No. 1","3.97","2.28","1.55","4.4",21,"Student"
2224,65,10,30,1,15,True,224,"f54629a9a17d09891f4c35edb487f923.bmp","U.S. No. 1","3.97","2.28","1.55","4.4",5,"Researcher"
20224,75,35,15,11,35,True,224,"f54629a9a17d09891f4c35edb487f923.bmp","U.S. No. 1","3.97","2.28","1.55","4.4",41,"Researcher"
8224,69,34,59,35,88,True,224,"f54629a9a17d09891f4c35edb487f923.bmp","U.S. No. 1","3.97","2.28","1.55","4.4",17,"Researcher"
20225,75,16,16,15,33,True,225,"75eb4afb7f318cf1eaad98d1113dbd44.bmp","U.S. No. 1","3.26","2.83","1.02","4.54",41,"Researcher"
225,75,4,75,5,50,True,225,"75eb4afb7f318cf1eaad98d1113dbd44.bmp","U.S. No. 1","3.26","2.83","1.02","4.54",1,"Researcher"
2225,80,0,55,0,25,True,225,"75eb4afb7f318cf1eaad98d1113dbd44.bmp","U.S. No. 1","3.26","2.83","1.02","4.54",5,"Researcher"
22225,75,10,30,5,62,True,225,"75eb4afb7f318cf1eaad98d1113dbd44.bmp","U.S. No. 1","3.26","2.83","1.02","4.54",45,"Student"
10225,72,42,44,44,39,True,225,"75eb4afb7f318cf1eaad98d1113dbd44.bmp","U.S. No. 1","3.26","2.83","1.02","4.54",21,"Student"
6225,73,0,0,4,9,True,225,"75eb4afb7f318cf1eaad98d1113dbd44.bmp","U.S. No. 1","3.26","2.83","1.02","4.54",13,"Student"
8225,67,2,92,22,68,True,225,"75eb4afb7f318cf1eaad98d1113dbd44.bmp","U.S. No. 1","3.26","2.83","1.02","4.54",17,"Researcher"
2226,40,0,50,1,15,True,226,"6da710532ee2bf985039d7b6ebfc1cd8.bmp","U.S. No. 1","5.79","2.34","2.23","8.56",5,"Researcher"
226,25,5,7,4,23,True,226,"6da710532ee2bf985039d7b6ebfc1cd8.bmp","U.S. No. 1","5.79","2.34","2.23","8.56",1,"Researcher"
10226,33,37,41,37,34,True,226,"6da710532ee2bf985039d7b6ebfc1cd8.bmp","U.S. No. 1","5.79","2.34","2.23","8.56",21,"Student"
6226,56,0,10,27,17,True,226,"6da710532ee2bf985039d7b6ebfc1cd8.bmp","U.S. No. 1","5.79","2.34","2.23","8.56",13,"Student"
22226,55,2,0,15,6,True,226,"6da710532ee2bf985039d7b6ebfc1cd8.bmp","U.S. No. 1","5.79","2.34","2.23","8.56",45,"Student"
20226,50,0,35,40,20,True,226,"6da710532ee2bf985039d7b6ebfc1cd8.bmp","U.S. No. 1","5.79","2.34","2.23","8.56",41,"Researcher"
8226,50,1,17,4,2,True,226,"6da710532ee2bf985039d7b6ebfc1cd8.bmp","U.S. No. 1","5.79","2.34","2.23","8.56",17,"Researcher"
6227,66,25,0,0,29,True,227,"3ec9282707612047114d1fb0af76994c.bmp","U.S. No. 1","4.2","2.27","1.68","4.61",13,"Student"
20227,75,25,0,0,35,True,227,"3ec9282707612047114d1fb0af76994c.bmp","U.S. No. 1","4.2","2.27","1.68","4.61",41,"Researcher"
227,74,25,23,34,24,True,227,"3ec9282707612047114d1fb0af76994c.bmp","U.S. No. 1","4.2","2.27","1.68","4.61",1,"Researcher"
22227,60,55,10,12,42,True,227,"3ec9282707612047114d1fb0af76994c.bmp","U.S. No. 1","4.2","2.27","1.68","4.61",45,"Student"
8227,68,50,9,15,94,True,227,"3ec9282707612047114d1fb0af76994c.bmp","U.S. No. 1","4.2","2.27","1.68","4.61",17,"Researcher"
10227,55,53,43,45,38,True,227,"3ec9282707612047114d1fb0af76994c.bmp","U.S. No. 1","4.2","2.27","1.68","4.61",21,"Student"
2227,70,25,50,2,25,True,227,"3ec9282707612047114d1fb0af76994c.bmp","U.S. No. 1","4.2","2.27","1.68","4.61",5,"Researcher"
2228,50,35,2,15,NULL,True,228,"63417d0e11835667736b3f9864ab2580.bmp","U.S. No. 2","9.81","3.37","2.51","20.13",5,"Researcher"
22228,58,75,0,50,NULL,True,228,"63417d0e11835667736b3f9864ab2580.bmp","U.S. No. 2","9.81","3.37","2.51","20.13",45,"Student"
228,50,77,19,22,NULL,True,228,"63417d0e11835667736b3f9864ab2580.bmp","U.S. No. 2","9.81","3.37","2.51","20.13",1,"Researcher"
10228,46,57,42,53,NULL,True,228,"63417d0e11835667736b3f9864ab2580.bmp","U.S. No. 2","9.81","3.37","2.51","20.13",21,"Student"
20228,50,50,0,40,NULL,True,228,"63417d0e11835667736b3f9864ab2580.bmp","U.S. No. 2","9.81","3.37","2.51","20.13",41,"Researcher"
8228,44,55,15,25,NULL,True,228,"63417d0e11835667736b3f9864ab2580.bmp","U.S. No. 2","9.81","3.37","2.51","20.13",17,"Researcher"
6228,58,58,0,60,NULL,True,228,"63417d0e11835667736b3f9864ab2580.bmp","U.S. No. 2","9.81","3.37","2.51","20.13",13,"Student"
8229,58,40,31,64,NULL,True,229,"03831148e500ddb252011813e506c096.bmp","U.S. No. 2","7.42","3.71","1.82","20.01",17,"Researcher"
10229,59,62,42,43,NULL,True,229,"03831148e500ddb252011813e506c096.bmp","U.S. No. 2","7.42","3.71","1.82","20.01",21,"Student"
2229,60,50,50,1,NULL,True,229,"03831148e500ddb252011813e506c096.bmp","U.S. No. 2","7.42","3.71","1.82","20.01",5,"Researcher"
6229,59,54,0,0,NULL,True,229,"03831148e500ddb252011813e506c096.bmp","U.S. No. 2","7.42","3.71","1.82","20.01",13,"Student"
229,71,81,26,24,NULL,True,229,"03831148e500ddb252011813e506c096.bmp","U.S. No. 2","7.42","3.71","1.82","20.01",1,"Researcher"
20229,75,50,31,15,NULL,True,229,"03831148e500ddb252011813e506c096.bmp","U.S. No. 2","7.42","3.71","1.82","20.01",41,"Researcher"
22229,66,75,10,10,NULL,True,229,"03831148e500ddb252011813e506c096.bmp","U.S. No. 2","7.42","3.71","1.82","20.01",45,"Student"
2230,NULL,NULL,NULL,NULL,NULL,True,230,"5287a3aaa8b5f8b5a9ec87ac267b69cd.bmp","U.S. No. 1","4.39","2.99","1.25","4.55",5,"Researcher"
6230,NULL,NULL,NULL,NULL,NULL,True,230,"5287a3aaa8b5f8b5a9ec87ac267b69cd.bmp","U.S. No. 1","4.39","2.99","1.25","4.55",13,"Student"
8230,82,99,41,25,95,True,230,"5287a3aaa8b5f8b5a9ec87ac267b69cd.bmp","U.S. No. 1","4.39","2.99","1.25","4.55",17,"Researcher"
22230,80,100,10,10,58,True,230,"5287a3aaa8b5f8b5a9ec87ac267b69cd.bmp","U.S. No. 1","4.39","2.99","1.25","4.55",45,"Student"
230,70,95,24,8,51,True,230,"5287a3aaa8b5f8b5a9ec87ac267b69cd.bmp","U.S. No. 1","4.39","2.99","1.25","4.55",1,"Researcher"
10230,68,66,45,51,52,True,230,"5287a3aaa8b5f8b5a9ec87ac267b69cd.bmp","U.S. No. 1","4.39","2.99","1.25","4.55",21,"Student"
20230,84,31,11,10,84,True,230,"5287a3aaa8b5f8b5a9ec87ac267b69cd.bmp","U.S. No. 1","4.39","2.99","1.25","4.55",41,"Researcher"
6231,53,63,0,0,47,True,231,"940ecdee07f1b7dc954940bf6264aa97.bmp","U.S. No. 1","5.22","2.47","2.01","7.02",13,"Student"
10231,38,47,35,38,40,True,231,"940ecdee07f1b7dc954940bf6264aa97.bmp","U.S. No. 1","5.22","2.47","2.01","7.02",21,"Student"
2231,50,40,45,25,35,True,231,"940ecdee07f1b7dc954940bf6264aa97.bmp","U.S. No. 1","5.22","2.47","2.01","7.02",5,"Researcher"
20231,61,26,0,10,10,True,231,"940ecdee07f1b7dc954940bf6264aa97.bmp","U.S. No. 1","5.22","2.47","2.01","7.02",41,"Researcher"
8231,44,36,12,19,44,True,231,"940ecdee07f1b7dc954940bf6264aa97.bmp","U.S. No. 1","5.22","2.47","2.01","7.02",17,"Researcher"
22231,60,50,4,10,20,True,231,"940ecdee07f1b7dc954940bf6264aa97.bmp","U.S. No. 1","5.22","2.47","2.01","7.02",45,"Student"
231,63,27,24,6,28,True,231,"940ecdee07f1b7dc954940bf6264aa97.bmp","U.S. No. 1","5.22","2.47","2.01","7.02",1,"Researcher"
232,24,63,20,11,50,True,232,"884dc20a02adf4a7c2f41d46b4d81c5f.bmp","U.S. No. 1","6.31","2.28","2.41","8.12",1,"Researcher"
6232,48,37,7,5,44,True,232,"884dc20a02adf4a7c2f41d46b4d81c5f.bmp","U.S. No. 1","6.31","2.28","2.41","8.12",13,"Student"
8232,50,14,31,22,11,True,232,"884dc20a02adf4a7c2f41d46b4d81c5f.bmp","U.S. No. 1","6.31","2.28","2.41","8.12",17,"Researcher"
10232,32,46,41,39,38,True,232,"884dc20a02adf4a7c2f41d46b4d81c5f.bmp","U.S. No. 1","6.31","2.28","2.41","8.12",21,"Student"
2232,50,35,11,1,15,True,232,"884dc20a02adf4a7c2f41d46b4d81c5f.bmp","U.S. No. 1","6.31","2.28","2.41","8.12",5,"Researcher"
20232,50,60,19,9,15,True,232,"884dc20a02adf4a7c2f41d46b4d81c5f.bmp","U.S. No. 1","6.31","2.28","2.41","8.12",41,"Researcher"
22232,55,75,4,60,40,True,232,"884dc20a02adf4a7c2f41d46b4d81c5f.bmp","U.S. No. 1","6.31","2.28","2.41","8.12",45,"Student"
8233,16,72,9,74,98,True,233,"43e1fd8b4356b4b50f005dc13e2bda49.bmp","U.S. No. 1","7.03","1.9","2.86","5.43",17,"Researcher"
2233,15,75,0,65,60,True,233,"43e1fd8b4356b4b50f005dc13e2bda49.bmp","U.S. No. 1","7.03","1.9","2.86","5.43",5,"Researcher"
6233,42,77,0,100,100,True,233,"43e1fd8b4356b4b50f005dc13e2bda49.bmp","U.S. No. 1","7.03","1.9","2.86","5.43",13,"Student"
233,8,91,2,72,71,True,233,"43e1fd8b4356b4b50f005dc13e2bda49.bmp","U.S. No. 1","7.03","1.9","2.86","5.43",1,"Researcher"
22233,40,90,0,100,75,True,233,"43e1fd8b4356b4b50f005dc13e2bda49.bmp","U.S. No. 1","7.03","1.9","2.86","5.43",45,"Student"
10233,36,54,41,56,53,True,233,"43e1fd8b4356b4b50f005dc13e2bda49.bmp","U.S. No. 1","7.03","1.9","2.86","5.43",21,"Student"
20233,34,64,0,66,59,True,233,"43e1fd8b4356b4b50f005dc13e2bda49.bmp","U.S. No. 1","7.03","1.9","2.86","5.43",41,"Researcher"
10234,56,44,43,42,39,True,234,"30bf9c306ba393d31166fdbbf9093d7d.bmp","U.S. No. 1","5.58","2.9","1.79","10.89",21,"Student"
22234,64,15,0,8,25,True,234,"30bf9c306ba393d31166fdbbf9093d7d.bmp","U.S. No. 1","5.58","2.9","1.79","10.89",45,"Student"
20234,75,18,11,9,32,True,234,"30bf9c306ba393d31166fdbbf9093d7d.bmp","U.S. No. 1","5.58","2.9","1.79","10.89",41,"Researcher"
2234,70,40,50,1,30,True,234,"30bf9c306ba393d31166fdbbf9093d7d.bmp","U.S. No. 1","5.58","2.9","1.79","10.89",5,"Researcher"
234,50,13,15,9,11,True,234,"30bf9c306ba393d31166fdbbf9093d7d.bmp","U.S. No. 1","5.58","2.9","1.79","10.89",1,"Researcher"
6234,70,40,0,0,28,True,234,"30bf9c306ba393d31166fdbbf9093d7d.bmp","U.S. No. 1","5.58","2.9","1.79","10.89",13,"Student"
8234,62,18,11,5,9,True,234,"30bf9c306ba393d31166fdbbf9093d7d.bmp","U.S. No. 1","5.58","2.9","1.79","10.89",17,"Researcher"
22235,50,62,0,25,66,True,235,"8a4e2175ab0e613798e8344f01815715.bmp","U.S. No. 1","8.74","2.66","3.05","14.76",45,"Student"
2235,15,5,1,10,55,True,235,"8a4e2175ab0e613798e8344f01815715.bmp","U.S. No. 1","8.74","2.66","3.05","14.76",5,"Researcher"
235,7,7,8,9,76,True,235,"8a4e2175ab0e613798e8344f01815715.bmp","U.S. No. 1","8.74","2.66","3.05","14.76",1,"Researcher"
10235,32,32,33,30,28,True,235,"8a4e2175ab0e613798e8344f01815715.bmp","U.S. No. 1","8.74","2.66","3.05","14.76",21,"Student"
8235,5,24,NULL,35,97,True,235,"8a4e2175ab0e613798e8344f01815715.bmp","U.S. No. 1","8.74","2.66","3.05","14.76",17,"Researcher"
6235,23,9,12,50,57,True,235,"8a4e2175ab0e613798e8344f01815715.bmp","U.S. No. 1","8.74","2.66","3.05","14.76",13,"Student"
20235,33,32,5,35,35,True,235,"8a4e2175ab0e613798e8344f01815715.bmp","U.S. No. 1","8.74","2.66","3.05","14.76",41,"Researcher"
20236,62,38,0,25,25,True,236,"fab5add841a6cda6c4ee05b25b72e1f4.bmp","U.S. No. 1","5.84","2.14","2.34","5.75",41,"Researcher"
8236,37,63,43,22,34,True,236,"fab5add841a6cda6c4ee05b25b72e1f4.bmp","U.S. No. 1","5.84","2.14","2.34","5.75",17,"Researcher"
2236,50,65,0,35,40,True,236,"fab5add841a6cda6c4ee05b25b72e1f4.bmp","U.S. No. 1","5.84","2.14","2.34","5.75",5,"Researcher"
10236,41,44,44,42,41,True,236,"fab5add841a6cda6c4ee05b25b72e1f4.bmp","U.S. No. 1","5.84","2.14","2.34","5.75",21,"Student"
236,50,86,10,14,20,True,236,"fab5add841a6cda6c4ee05b25b72e1f4.bmp","U.S. No. 1","5.84","2.14","2.34","5.75",1,"Researcher"
6236,42,48,0,18,53,True,236,"fab5add841a6cda6c4ee05b25b72e1f4.bmp","U.S. No. 1","5.84","2.14","2.34","5.75",13,"Student"
22236,60,68,0,25,42,True,236,"fab5add841a6cda6c4ee05b25b72e1f4.bmp","U.S. No. 1","5.84","2.14","2.34","5.75",45,"Student"
22237,40,50,0,20,8,True,237,"7c17cba768106aa6d34b186d8aee2133.bmp","U.S. No. 1","7.93","2.84","2.41","12.9",45,"Student"
6237,53,55,0,1,38,True,237,"7c17cba768106aa6d34b186d8aee2133.bmp","U.S. No. 1","7.93","2.84","2.41","12.9",13,"Student"
2237,35,50,1,0,15,True,237,"7c17cba768106aa6d34b186d8aee2133.bmp","U.S. No. 1","7.93","2.84","2.41","12.9",5,"Researcher"
20237,50,50,0,5,9,True,237,"7c17cba768106aa6d34b186d8aee2133.bmp","U.S. No. 1","7.93","2.84","2.41","12.9",41,"Researcher"
10237,38,44,39,40,30,True,237,"7c17cba768106aa6d34b186d8aee2133.bmp","U.S. No. 1","7.93","2.84","2.41","12.9",21,"Student"
8237,38,4,11,21,9,True,237,"7c17cba768106aa6d34b186d8aee2133.bmp","U.S. No. 1","7.93","2.84","2.41","12.9",17,"Researcher"
237,50,73,12,11,50,True,237,"7c17cba768106aa6d34b186d8aee2133.bmp","U.S. No. 1","7.93","2.84","2.41","12.9",1,"Researcher"
8238,15,72,NULL,67,50,True,238,"de12a9a8e6b31493ccd08fda78ed7cdf.bmp","U.S. No. 1","5.13","2.4","1.53","3.19",17,"Researcher"
238,50,78,15,25,50,True,238,"de12a9a8e6b31493ccd08fda78ed7cdf.bmp","U.S. No. 1","5.13","2.4","1.53","3.19",1,"Researcher"
20238,56,75,20,45,35,True,238,"de12a9a8e6b31493ccd08fda78ed7cdf.bmp","U.S. No. 1","5.13","2.4","1.53","3.19",41,"Researcher"
10238,39,58,39,53,55,True,238,"de12a9a8e6b31493ccd08fda78ed7cdf.bmp","U.S. No. 1","5.13","2.4","1.53","3.19",21,"Student"
6238,40,71,0,56,61,True,238,"de12a9a8e6b31493ccd08fda78ed7cdf.bmp","U.S. No. 1","5.13","2.4","1.53","3.19",13,"Student"
22238,60,90,0,64,42,True,238,"de12a9a8e6b31493ccd08fda78ed7cdf.bmp","U.S. No. 1","5.13","2.4","1.53","3.19",45,"Student"
2238,25,60,1,50,50,True,238,"de12a9a8e6b31493ccd08fda78ed7cdf.bmp","U.S. No. 1","5.13","2.4","1.53","3.19",5,"Researcher"
6239,NULL,0,47,9,42,True,239,"11716b09cbc6d932cab70828dc3455d9.bmp","U.S. No. 1","7.47","3.03","2.31","19.73",13,"Student"
10239,28,32,29,33,29,True,239,"11716b09cbc6d932cab70828dc3455d9.bmp","U.S. No. 1","7.47","3.03","2.31","19.73",21,"Student"
20239,50,0,50,7,15,True,239,"11716b09cbc6d932cab70828dc3455d9.bmp","U.S. No. 1","7.47","3.03","2.31","19.73",41,"Researcher"
22239,44,8,10,50,15,True,239,"11716b09cbc6d932cab70828dc3455d9.bmp","U.S. No. 1","7.47","3.03","2.31","19.73",45,"Student"
239,50,5,75,5,8,True,239,"11716b09cbc6d932cab70828dc3455d9.bmp","U.S. No. 1","7.47","3.03","2.31","19.73",1,"Researcher"
8239,50,1,14,3,4,True,239,"11716b09cbc6d932cab70828dc3455d9.bmp","U.S. No. 1","7.47","3.03","2.31","19.73",17,"Researcher"
2239,50,1,70,5,45,True,239,"11716b09cbc6d932cab70828dc3455d9.bmp","U.S. No. 1","7.47","3.03","2.31","19.73",5,"Researcher"
2240,50,0,10,10,15,True,240,"9e1a79a43a36f5ec81fd3784fc8ec596.bmp","U.S. No. 1","7.0","3.13","2.08","17.14",5,"Researcher"
240,50,24,17,11,5,True,240,"9e1a79a43a36f5ec81fd3784fc8ec596.bmp","U.S. No. 1","7.0","3.13","2.08","17.14",1,"Researcher"
6240,53,0,0,0,5,True,240,"9e1a79a43a36f5ec81fd3784fc8ec596.bmp","U.S. No. 1","7.0","3.13","2.08","17.14",13,"Student"
10240,28,10,23,25,23,True,240,"9e1a79a43a36f5ec81fd3784fc8ec596.bmp","U.S. No. 1","7.0","3.13","2.08","17.14",21,"Student"
22240,55,10,0,10,18,True,240,"9e1a79a43a36f5ec81fd3784fc8ec596.bmp","U.S. No. 1","7.0","3.13","2.08","17.14",45,"Student"
20240,62,0,6,25,10,True,240,"9e1a79a43a36f5ec81fd3784fc8ec596.bmp","U.S. No. 1","7.0","3.13","2.08","17.14",41,"Researcher"
8240,19,1,9,7,36,True,240,"9e1a79a43a36f5ec81fd3784fc8ec596.bmp","U.S. No. 1","7.0","3.13","2.08","17.14",17,"Researcher"
22241,68,68,0,62,56,True,241,"e98347a1a18b25402b83136e3dbd2f9c.bmp","U.S. No. 1","6.62","2.78","2.01","9.55",45,"Student"
2241,60,50,55,25,50,True,241,"e98347a1a18b25402b83136e3dbd2f9c.bmp","U.S. No. 1","6.62","2.78","2.01","9.55",5,"Researcher"
20241,64,39,31,38,45,True,241,"e98347a1a18b25402b83136e3dbd2f9c.bmp","U.S. No. 1","6.62","2.78","2.01","9.55",41,"Researcher"
241,50,72,25,24,4,True,241,"e98347a1a18b25402b83136e3dbd2f9c.bmp","U.S. No. 1","6.62","2.78","2.01","9.55",1,"Researcher"
6241,58,59,0,79,64,True,241,"e98347a1a18b25402b83136e3dbd2f9c.bmp","U.S. No. 1","6.62","2.78","2.01","9.55",13,"Student"
10241,22,43,38,38,40,True,241,"e98347a1a18b25402b83136e3dbd2f9c.bmp","U.S. No. 1","6.62","2.78","2.01","9.55",21,"Student"
8241,60,60,63,13,56,True,241,"e98347a1a18b25402b83136e3dbd2f9c.bmp","U.S. No. 1","6.62","2.78","2.01","9.55",17,"Researcher"
242,91,7,84,3,50,True,242,"57ab977121799cb0de5163780488bdb0.bmp","U.S. No. 1","5.25","3.26","1.42","12.98",1,"Researcher"
10242,80,29,43,25,19,True,242,"57ab977121799cb0de5163780488bdb0.bmp","U.S. No. 1","5.25","3.26","1.42","12.98",21,"Student"
2242,85,0,65,0,25,True,242,"57ab977121799cb0de5163780488bdb0.bmp","U.S. No. 1","5.25","3.26","1.42","12.98",5,"Researcher"
8242,82,19,64,8,29,True,242,"57ab977121799cb0de5163780488bdb0.bmp","U.S. No. 1","5.25","3.26","1.42","12.98",17,"Researcher"
20242,81,17,50,15,40,True,242,"57ab977121799cb0de5163780488bdb0.bmp","U.S. No. 1","5.25","3.26","1.42","12.98",41,"Researcher"
6242,73,0,30,NULL,37,True,242,"57ab977121799cb0de5163780488bdb0.bmp","U.S. No. 1","5.25","3.26","1.42","12.98",13,"Student"
22242,60,10,50,58,60,True,242,"57ab977121799cb0de5163780488bdb0.bmp","U.S. No. 1","5.25","3.26","1.42","12.98",45,"Student"
8243,68,10,90,81,98,True,243,"148dec3c4dc20c80447f3382e7b920ec.bmp","U.S. No. 1","4.05","2.32","1.58","6.09",17,"Researcher"
243,73,5,75,50,50,True,243,"148dec3c4dc20c80447f3382e7b920ec.bmp","U.S. No. 1","4.05","2.32","1.58","6.09",1,"Researcher"
2243,70,1,90,65,55,True,243,"148dec3c4dc20c80447f3382e7b920ec.bmp","U.S. No. 1","4.05","2.32","1.58","6.09",5,"Researcher"
10243,52,46,43,59,55,True,243,"148dec3c4dc20c80447f3382e7b920ec.bmp","U.S. No. 1","4.05","2.32","1.58","6.09",21,"Student"
6243,53,19,30,100,82,True,243,"148dec3c4dc20c80447f3382e7b920ec.bmp","U.S. No. 1","4.05","2.32","1.58","6.09",13,"Student"
20243,75,5,50,50,40,True,243,"148dec3c4dc20c80447f3382e7b920ec.bmp","U.S. No. 1","4.05","2.32","1.58","6.09",41,"Researcher"
22243,70,50,20,90,75,True,243,"148dec3c4dc20c80447f3382e7b920ec.bmp","U.S. No. 1","4.05","2.32","1.58","6.09",45,"Student"
22244,45,30,8,60,54,True,244,"07e4b86072e6fb7914c2e203e5d82d0e.bmp","U.S. No. 1","6.2","3.31","1.55","9.25",45,"Student"
6244,45,9,7,56,63,True,244,"07e4b86072e6fb7914c2e203e5d82d0e.bmp","U.S. No. 1","6.2","3.31","1.55","9.25",13,"Student"
10244,12,46,24,23,26,True,244,"07e4b86072e6fb7914c2e203e5d82d0e.bmp","U.S. No. 1","6.2","3.31","1.55","9.25",21,"Student"
8244,42,10,19,15,44,True,244,"07e4b86072e6fb7914c2e203e5d82d0e.bmp","U.S. No. 1","6.2","3.31","1.55","9.25",17,"Researcher"
244,4,5,6,6,19,True,244,"07e4b86072e6fb7914c2e203e5d82d0e.bmp","U.S. No. 1","6.2","3.31","1.55","9.25",1,"Researcher"
2244,40,0,65,60,45,True,244,"07e4b86072e6fb7914c2e203e5d82d0e.bmp","U.S. No. 1","6.2","3.31","1.55","9.25",5,"Researcher"
20244,58,0,24,50,50,True,244,"07e4b86072e6fb7914c2e203e5d82d0e.bmp","U.S. No. 1","6.2","3.31","1.55","9.25",41,"Researcher"
245,50,8,50,2,NULL,True,245,"2e934c8b9d5d3cdb48a1e518d964e07e.bmp","Other","8.88","4.11","1.97","39.3",1,"Researcher"
8245,63,25,75,84,NULL,True,245,"2e934c8b9d5d3cdb48a1e518d964e07e.bmp","Other","8.88","4.11","1.97","39.3",17,"Researcher"
2245,50,45,75,45,NULL,True,245,"2e934c8b9d5d3cdb48a1e518d964e07e.bmp","Other","8.88","4.11","1.97","39.3",5,"Researcher"
20245,69,10,35,26,NULL,True,245,"2e934c8b9d5d3cdb48a1e518d964e07e.bmp","Other","8.88","4.11","1.97","39.3",41,"Researcher"
6245,50,42,54,19,NULL,True,245,"2e934c8b9d5d3cdb48a1e518d964e07e.bmp","Other","8.88","4.11","1.97","39.3",13,"Student"
22245,56,60,25,50,NULL,True,245,"2e934c8b9d5d3cdb48a1e518d964e07e.bmp","Other","8.88","4.11","1.97","39.3",45,"Student"
10245,45,27,39,25,NULL,True,245,"2e934c8b9d5d3cdb48a1e518d964e07e.bmp","Other","8.88","4.11","1.97","39.3",21,"Student"
6246,61,31,0,4,29,True,246,"4dcfd4fde1cac47510264537844dc95b.bmp","U.S. No. 1","6.4","2.98","1.8","11.83",13,"Student"
22246,60,20,15,14,20,True,246,"4dcfd4fde1cac47510264537844dc95b.bmp","U.S. No. 1","6.4","2.98","1.8","11.83",45,"Student"
20246,64,25,0,10,24,True,246,"4dcfd4fde1cac47510264537844dc95b.bmp","U.S. No. 1","6.4","2.98","1.8","11.83",41,"Researcher"
246,50,23,5,5,13,True,246,"4dcfd4fde1cac47510264537844dc95b.bmp","U.S. No. 1","6.4","2.98","1.8","11.83",1,"Researcher"
2246,60,50,25,2,35,True,246,"4dcfd4fde1cac47510264537844dc95b.bmp","U.S. No. 1","6.4","2.98","1.8","11.83",5,"Researcher"
10246,43,40,40,26,25,True,246,"4dcfd4fde1cac47510264537844dc95b.bmp","U.S. No. 1","6.4","2.98","1.8","11.83",21,"Student"
8246,67,0,21,20,20,True,246,"4dcfd4fde1cac47510264537844dc95b.bmp","U.S. No. 1","6.4","2.98","1.8","11.83",17,"Researcher"
8247,50,3,33,13,28,True,247,"6a2196d4e9fcee154a9814117e7b3af7.bmp","U.S. No. 1","5.43","2.37","2.11","7.9",17,"Researcher"
20247,50,0,50,5,10,True,247,"6a2196d4e9fcee154a9814117e7b3af7.bmp","U.S. No. 1","5.43","2.37","2.11","7.9",41,"Researcher"
2247,50,0,45,0,20,True,247,"6a2196d4e9fcee154a9814117e7b3af7.bmp","U.S. No. 1","5.43","2.37","2.11","7.9",5,"Researcher"
10247,7,11,12,13,14,True,247,"6a2196d4e9fcee154a9814117e7b3af7.bmp","U.S. No. 1","5.43","2.37","2.11","7.9",21,"Student"
247,25,7,25,5,12,True,247,"6a2196d4e9fcee154a9814117e7b3af7.bmp","U.S. No. 1","5.43","2.37","2.11","7.9",1,"Researcher"
6247,32,0,4,6,14,True,247,"6a2196d4e9fcee154a9814117e7b3af7.bmp","U.S. No. 1","5.43","2.37","2.11","7.9",13,"Student"
22247,50,5,0,5,10,True,247,"6a2196d4e9fcee154a9814117e7b3af7.bmp","U.S. No. 1","5.43","2.37","2.11","7.9",45,"Student"
8248,81,0,63,6,67,True,248,"9ab7cabfd0a52560e434bfbaa951f658.bmp","U.S. No. 1","3.58","2.69","1.27","6.08",17,"Researcher"
20248,85,9,18,12,50,True,248,"9ab7cabfd0a52560e434bfbaa951f658.bmp","U.S. No. 1","3.58","2.69","1.27","6.08",41,"Researcher"
22248,60,8,25,8,25,True,248,"9ab7cabfd0a52560e434bfbaa951f658.bmp","U.S. No. 1","3.58","2.69","1.27","6.08",45,"Student"
2248,90,0,60,0,40,True,248,"9ab7cabfd0a52560e434bfbaa951f658.bmp","U.S. No. 1","3.58","2.69","1.27","6.08",5,"Researcher"
10248,87,27,42,25,22,True,248,"9ab7cabfd0a52560e434bfbaa951f658.bmp","U.S. No. 1","3.58","2.69","1.27","6.08",21,"Student"
6248,82,0,0,0,29,True,248,"9ab7cabfd0a52560e434bfbaa951f658.bmp","U.S. No. 1","3.58","2.69","1.27","6.08",13,"Student"
248,77,4,34,6,25,True,248,"9ab7cabfd0a52560e434bfbaa951f658.bmp","U.S. No. 1","3.58","2.69","1.27","6.08",1,"Researcher"
2249,45,45,55,20,15,True,249,"1e03add818d3cf86a5ac670d4f037420.bmp","U.S. No. 1","5.68","3.46","1.31","8.29",5,"Researcher"
249,50,50,6,5,17,True,249,"1e03add818d3cf86a5ac670d4f037420.bmp","U.S. No. 1","5.68","3.46","1.31","8.29",1,"Researcher"
10249,39,44,35,23,23,True,249,"1e03add818d3cf86a5ac670d4f037420.bmp","U.S. No. 1","5.68","3.46","1.31","8.29",21,"Student"
6249,52,14,0,18,29,True,249,"1e03add818d3cf86a5ac670d4f037420.bmp","U.S. No. 1","5.68","3.46","1.31","8.29",13,"Student"
